"Site","SC.Category","SC.Level","Sample.Date","Sample.Month","Fraction","Replicate","Genus","Length","Abundance","Biomass","Density","Biomass.Area.Corrected"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Chelifera",5,2,0.573925272,21.5285252960172,12.3557647362756
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Chelifera",6,1,0.465641373,10.7642626480086,5.01228603875135
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Chelifera",7,1,0.701124733,10.7642626480086,7.54709077502691
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Cheumatopsyche",4,1,0.185179649,10.7642626480086,1.99332237890205
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Cheumatopsyche",5,1,0.332274866,10.7642626480086,3.57669392895587
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Cheumatopsyche",6,1,0.535737882,10.7642626480086,5.76682327233585
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Cheumatopsyche",8,4,4.553568114,43.0570505920345,196.063212658773
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Cheumatopsyche",10,2,4.085319958,21.5285252960172,87.950914058127
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Cheumatopsyche",11,1,2.622073825,10.7642626480086,28.2246913347686
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Hexatoma",16,1,5.612350239,10.7642626480086,60.4128120452099
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Lanthus",13,1,16.27937544,10.7642626480086,175.235472981701
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Leuctra",3,2,0.115748644,21.5285252960172,2.49189761033369
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Leuctra",4,9,1.130611454,96.8783638320775,109.531787793326
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Leuctra",5,16,3.666624441,172.228202368138,631.496136232508
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Leuctra",6,2,0.749015352,21.5285252960172,16.1251959526372
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Leuctra",7,1,0.567303384,10.7642626480086,6.10660262648009
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Optioservus",4,8,1.889087909,86.1141011840689,162.677107341227
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Optioservus",5,2,0.91420968,21.5285252960172,19.6815862217438
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Orthocladine",3,1,0.023793663,10.7642626480086,0.256121237890205
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Orthocladine",4,1,0.045506477,10.7642626480086,0.489843670613563
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Orthocladine",5,2,0.150500652,21.5285252960172,3.24005709364909
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Oulimnius",3,1,0.228469625,10.7642626480086,2.45930705059203
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Oulimnius",4,3,1.429365209,32.2927879440258,46.1581875888052
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Stenelmis",3,1,1.711413301,10.7642626480086,18.4221022712594
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Stenelmis",4,2,7.006197133,21.5285252960172,150.833092206674
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Stylogomphus",2,1,0.072152864,10.7642626480086,0.776672378902045
"CRO","REF","72","8/6/24","August","> 1",1,"Acroneuria",4,5,0.8386514405,53.8213132400431,45.1373218783638
"CRO","REF","72","8/6/24","August","> 1",1,"Acroneuria",13,1,7.568651623,10.7642626480086,81.4709539612487
"CRO","REF","72","8/6/24","August","> 1",1,"Baetis",5,1,0.577752554,10.7642626480086,6.21908023681378
"CRO","REF","72","8/6/24","August","> 1",1,"Dicranota",4,1,0.10447105,10.7642626480086,1.12455382131324
"CRO","REF","72","8/6/24","August","> 1",1,"Prostoia",8,1,1.312800173,10.7642626480086,14.1313258665231
"CRO","REF","72","8/6/24","August","> 1",1,"Prostoia",9,1,1.790124419,10.7642626480086,19.2693694187298
"CRO","REF","72","8/6/24","August","> 1",1,"Stenonema",3,2,0.4533036,21.5285252960172,9.75895801937567
"CRO","REF","72","8/6/24","August","> 1",1,"Stenonema",4,1,0.481059623,10.7642626480086,5.178252131324
"CRO","REF","72","8/6/24","August","> 1",1,"Stenonema",6,1,1.389484289,10.7642626480086,14.9567738320775
"CRO","REF","72","8/6/24","August","> 1",2,"Acroneuria",3,1,0.0661926085,10.7642626480086,0.712514623250807
"CRO","REF","72","8/6/24","August","> 1",2,"Cordulegaster",2,1,0.046082948,10.7642626480086,0.496048955866523
"CRO","REF","72","8/6/24","August","> 1",2,"Diplectrona",4,1,0.185179649,10.7642626480086,1.99332237890205
"CRO","REF","72","8/6/24","August","> 1",2,"Diplectrona",9,1,1.549927753,10.7642626480086,16.6838294187298
"CRO","REF","72","8/6/24","August","> 1",3,"Acroneuria",3,1,0.0661926085,10.7642626480086,0.712514623250807
"CRO","REF","72","8/6/24","August","> 1",3,"Acroneuria",4,1,0.1677302881,10.7642626480086,1.80549287513455
"CRO","REF","72","8/6/24","August","> 1",3,"Leuctra",6,1,0.374507676,10.7642626480086,4.03129898815931
"CRO","REF","72","8/6/24","August","> 1",3,"Psephenus",2,1,0.056801552,10.7642626480086,0.611426824542519
"CRO","REF","72","8/6/24","August","> 1",4,"Acroneuria",3,1,0.0661926085,10.7642626480086,0.712514623250807
"CRO","REF","72","8/6/24","August","> 1",4,"Acroneuria",4,1,0.1677302881,10.7642626480086,1.80549287513455
"CRO","REF","72","8/6/24","August","> 1",4,"Baetis",4,1,0.316925387,10.7642626480086,3.41146810548977
"CRO","REF","72","8/6/24","August","> 1",4,"Diplectrona",4,1,0.185179649,10.7642626480086,1.99332237890205
"CRO","REF","72","8/6/24","August","> 1",4,"Ephemera",5,1,0.171909626,10.7642626480086,1.85048036598493
"CRO","REF","72","8/6/24","August","> 1",4,"Hexatoma",5,1,0.274015684,10.7642626480086,2.94957679224973
"CRO","REF","72","8/6/24","August","> 1",4,"Hydropsyche",9,1,2.525521225,10.7642626480086,27.1853737890205
"CRO","REF","72","8/6/24","August","> 1",4,"Leuctra",7,1,0.567303384,10.7642626480086,6.10660262648009
"CRO","REF","72","8/6/24","August","> 1",5,"Chelifera",5,1,0.286962636,10.7642626480086,3.08894118406889
"CRO","REF","72","8/6/24","August","> 1",5,"Orthocladine",6,1,0.113496616,10.7642626480086,1.22170738428418
"CRO","REF","72","8/6/24","August","> 1",5,"Stylogomphus",3,1,0.233366099,10.7642626480086,2.51201398277718
"EAS","REF","25","8/6/24","August","> 1",1,"Cheumatopsyche",5,1,0.332274866,10.7642626480086,3.57669392895587
"EAS","REF","25","8/6/24","August","> 1",1,"Dicranota",6,1,0.304332695,10.7642626480086,3.2759170613563
"EAS","REF","25","8/6/24","August","> 1",1,"Dicranota",7,1,0.456969585,10.7642626480086,4.9189406350915
"EAS","REF","25","8/6/24","August","> 1",1,"Leuctra",3,3,0.173622965,32.2927879440258,5.60676959095802
"EAS","REF","25","8/6/24","August","> 1",1,"Leuctra",6,1,0.374507676,10.7642626480086,4.03129898815931
"EAS","REF","25","8/6/24","August","> 1",1,"Leuctra",7,1,0.567303384,10.7642626480086,6.10660262648009
"EAS","REF","25","8/6/24","August","> 1",1,"Nigronia",5,1,0.471324452,10.7642626480086,5.07346019375673
"EAS","REF","25","8/6/24","August","> 1",1,"Orthocladine",2,1,0.009540071,10.7642626480086,0.10269182992465
"EAS","REF","25","8/6/24","August","> 1",1,"Orthocladine",7,4,0.642600367,43.0570505920345,27.6684765123789
"EAS","REF","25","8/6/24","August","> 1",1,"Orthocladine",8,1,0.217067511,10.7642626480086,2.3365717007535
"EAS","REF","25","8/6/24","August","> 1",1,"Oulimnius",2,1,0.081086867,10.7642626480086,0.872840333692142
"EAS","REF","25","8/6/24","August","> 1",1,"Oulimnius",4,1,0.47645507,10.7642626480086,5.12868751345533
"EAS","REF","25","8/6/24","August","> 1",1,"Paraleptophlebia",3,1,0.0937612563,10.7642626480086,1.00927078902045
"EAS","REF","25","8/6/24","August","> 1",1,"Probezzia",7,1,0.3467276304,10.7642626480086,3.73226728094726
"EAS","REF","25","8/6/24","August","> 1",1,"Rhyacophila",3,1,0.150971825,10.7642626480086,1.62510037674919
"EAS","REF","25","8/6/24","August","> 1",1,"Stenonema",6,2,2.778968579,21.5285252960172,59.8270953498385
"EAS","REF","25","8/6/24","August","> 1",1,"Stenonema",7,1,2.079631765,10.7642626480086,22.3857025296017
"EAS","REF","25","8/6/24","August","> 1",1,"Tallaperla",5,1,1.914093517,10.7642626480086,20.6038053498385
"EAS","REF","25","8/6/24","August","> 1",2,"Dicranota",8,1,0.649848409,10.7642626480086,6.99513895586652
"EAS","REF","25","8/6/24","August","> 1",2,"Diplectrona",3,4,0.348589064,43.0570505920345,15.0092169644779
"EAS","REF","25","8/6/24","August","> 1",2,"Diplectrona",4,5,0.925898247,53.8213132400431,49.8330595801938
"EAS","REF","25","8/6/24","August","> 1",2,"Epeorus",3,1,0.226604096,10.7642626480086,2.43922600645856
"EAS","REF","25","8/6/24","August","> 1",2,"Hydropsyche",4,1,0.255733482,10.7642626480086,2.75278236813778
"EAS","REF","25","8/6/24","August","> 1",2,"Hydropsyche",8,1,1.810907633,10.7642626480086,19.4930853928956
"EAS","REF","25","8/6/24","August","> 1",2,"Leuctra",2,1,0.019413152,10.7642626480086,0.208968266953714
"EAS","REF","25","8/6/24","August","> 1",2,"Leuctra",3,5,0.289371609,53.8213132400431,15.5743600107643
"EAS","REF","25","8/6/24","August","> 1",2,"Leuctra",4,1,0.125623495,10.7642626480086,1.3522442949408
"EAS","REF","25","8/6/24","August","> 1",2,"Nigronia",6,2,1.53966664,21.5285252960172,33.1467522066738
"EAS","REF","25","8/6/24","August","> 1",2,"Oulimnius",3,2,0.456939249,21.5285252960172,9.83722818083961
"EAS","REF","25","8/6/24","August","> 1",2,"Oulimnius",4,1,0.47645507,10.7642626480086,5.12868751345533
"EAS","REF","25","8/6/24","August","> 1",2,"Paracapnia",2,1,0.022424439,10.7642626480086,0.241382551130248
"EAS","REF","25","8/6/24","August","> 1",2,"Paraleptophlebia",3,1,0.0937612563,10.7642626480086,1.00927078902045
"EAS","REF","25","8/6/24","August","> 1",2,"Rhyacophila",2,1,0.055231849,10.7642626480086,0.594530129171152
"EAS","REF","25","8/6/24","August","> 1",2,"Rhyacophila",3,4,0.603887302,43.0570505920345,26.0016061141012
"EAS","REF","25","8/6/24","August","> 1",2,"Stenonema",4,1,0.481059623,10.7642626480086,5.178252131324
"EAS","REF","25","8/6/24","August","> 1",3,"Acroneuria",2,1,0.017851822,10.7642626480086,0.192161700753498
"EAS","REF","25","8/6/24","August","> 1",3,"Acroneuria",3,3,0.1985778256,32.2927879440258,6.41263161248654
"EAS","REF","25","8/6/24","August","> 1",3,"Acroneuria",4,5,0.8386514405,53.8213132400431,45.1373218783638
"EAS","REF","25","8/6/24","August","> 1",3,"Acroneuria",11,1,4.410976656,10.7642626480086,47.4809112594187
"EAS","REF","25","8/6/24","August","> 1",3,"Alloperla",2,1,0.0409635322,10.7642626480086,0.440942219590958
"EAS","REF","25","8/6/24","August","> 1",3,"Alloperla",4,1,0.2706469304,10.7642626480086,2.91331464370291
"EAS","REF","25","8/6/24","August","> 1",3,"Alloperla",6,1,0.8167247103,10.7642626480086,8.79143929278794
"EAS","REF","25","8/6/24","August","> 1",3,"Cheumatopsyche",6,1,0.535737882,10.7642626480086,5.76682327233585
"EAS","REF","25","8/6/24","August","> 1",3,"Dicranota",8,1,0.649848409,10.7642626480086,6.99513895586652
"EAS","REF","25","8/6/24","August","> 1",3,"Diplectrona",3,3,0.261441798,32.2927879440258,8.44268454251884
"EAS","REF","25","8/6/24","August","> 1",3,"Diplectrona",4,2,0.370359299,21.5285252960172,7.97328953713671
"EAS","REF","25","8/6/24","August","> 1",3,"Diplectrona",5,4,1.329099464,43.0570505920345,57.2271028632939
"EAS","REF","25","8/6/24","August","> 1",3,"Diplectrona",7,1,0.80232984,10.7642626480086,8.63648912809473
"EAS","REF","25","8/6/24","August","> 1",3,"Leuctra",2,1,0.019413152,10.7642626480086,0.208968266953714
"EAS","REF","25","8/6/24","August","> 1",3,"Leuctra",3,8,0.462994575,86.1141011840689,39.870361679225
"EAS","REF","25","8/6/24","August","> 1",3,"Leuctra",6,1,0.374507676,10.7642626480086,4.03129898815931
"EAS","REF","25","8/6/24","August","> 1",3,"Leuctra",7,1,0.567303384,10.7642626480086,6.10660262648009
"EAS","REF","25","8/6/24","August","> 1",3,"Orthocladine",5,2,0.150500652,21.5285252960172,3.24005709364909
"EAS","REF","25","8/6/24","August","> 1",3,"Orthocladine",8,1,0.217067511,10.7642626480086,2.3365717007535
"EAS","REF","25","8/6/24","August","> 1",3,"Oulimnius",4,1,0.47645507,10.7642626480086,5.12868751345533
"EAS","REF","25","8/6/24","August","> 1",3,"Paraleptophlebia",2,1,0.02872031,10.7642626480086,0.309152960172228
"EAS","REF","25","8/6/24","August","> 1",3,"Rhyacophila",2,1,0.055231849,10.7642626480086,0.594530129171152
"EAS","REF","25","8/6/24","August","> 1",3,"Rhyacophila",3,4,0.603887302,43.0570505920345,26.0016061141012
"EAS","REF","25","8/6/24","August","> 1",3,"Rhyacophila",6,1,0.842267989,10.7642626480086,9.06639385360603
"EAS","REF","25","8/6/24","August","> 1",3,"Rhyacophila",7,1,1.234463728,10.7642626480086,13.2880917976319
"EAS","REF","25","8/6/24","August","> 1",3,"Stenonema",4,1,0.481059623,10.7642626480086,5.178252131324
"EAS","REF","25","8/6/24","August","> 1",3,"Stenonema",5,3,2.58724023,32.2927879440258,83.5492001076426
"EAS","REF","25","8/6/24","August","> 1",3,"Stenonema",6,1,1.389484289,10.7642626480086,14.9567738320775
"EAS","REF","25","8/6/24","August","> 1",4,"Acroneuria",3,2,0.1323852171,21.5285252960172,2.85005849515608
"EAS","REF","25","8/6/24","August","> 1",4,"Baetis",5,1,0.577752554,10.7642626480086,6.21908023681378
"EAS","REF","25","8/6/24","August","> 1",4,"Ephemera",17,1,4.897314474,10.7642626480086,52.7159792680301
"EAS","REF","25","8/6/24","August","> 1",4,"Eurylophella",3,1,0.149163954,10.7642626480086,1.60563997847147
"EAS","REF","25","8/6/24","August","> 1",4,"Leuctra",2,2,0.038826305,21.5285252960172,0.83587308934338
"EAS","REF","25","8/6/24","August","> 1",4,"Leuctra",3,2,0.115748644,21.5285252960172,2.49189761033369
"EAS","REF","25","8/6/24","August","> 1",4,"Leuctra",5,1,0.229164028,10.7642626480086,2.4667817868676
"EAS","REF","25","8/6/24","August","> 1",4,"Leuctra",7,1,0.567303384,10.7642626480086,6.10660262648009
"EAS","REF","25","8/6/24","August","> 1",4,"Orthocladine",4,2,0.091012954,21.5285252960172,1.95937468245425
"EAS","REF","25","8/6/24","August","> 1",4,"Orthocladine",7,1,0.160650092,10.7642626480086,1.72927978471475
"EAS","REF","25","8/6/24","August","> 1",4,"Oulimnius",3,1,0.228469625,10.7642626480086,2.45930705059203
"EAS","REF","25","8/6/24","August","> 1",4,"Paracapnia",2,1,0.022424439,10.7642626480086,0.241382551130248
"EAS","REF","25","8/6/24","August","> 1",4,"Paraleptophlebia",3,1,0.0937612563,10.7642626480086,1.00927078902045
"EAS","REF","25","8/6/24","August","> 1",4,"Paraleptophlebia",5,2,0.8325456671,21.5285252960172,17.9234804542519
"EAS","REF","25","8/6/24","August","> 1",4,"Paraleptophlebia",6,1,0.7086453558,10.7642626480086,7.62804473412271
"EAS","REF","25","8/6/24","August","> 1",4,"Stenonema",3,1,0.2266518,10.7642626480086,2.43973950484392
"EAS","REF","25","8/6/24","August","> 1",4,"Tallaperla",5,1,1.914093517,10.7642626480086,20.6038053498385
"EAS","REF","25","8/6/24","August","> 1",4,"Tanypodinae",5,1,0.003803671,10.7642626480086,0.0409437136706136
"EAS","REF","25","8/6/24","August","> 1",5,"Acroneuria",3,1,0.0661926085,10.7642626480086,0.712514623250807
"EAS","REF","25","8/6/24","August","> 1",5,"Acroneuria",4,1,0.1677302881,10.7642626480086,1.80549287513455
"EAS","REF","25","8/6/24","August","> 1",5,"Acroneuria",6,1,0.621925612,10.7642626480086,6.6945706350915
"EAS","REF","25","8/6/24","August","> 1",5,"Alloperla",7,1,1.242907334,10.7642626480086,13.3789809903122
"EAS","REF","25","8/6/24","August","> 1",5,"Chelifera",4,1,0.158682586,10.7642626480086,1.70810103336921
"EAS","REF","25","8/6/24","August","> 1",5,"Ectopria",3,1,0.409573645,10.7642626480086,4.40875828848224
"EAS","REF","25","8/6/24","August","> 1",5,"Eurylophella",2,1,0.050667895,10.7642626480086,0.545402529601722
"EAS","REF","25","8/6/24","August","> 1",5,"Eurylophella",3,3,0.447491863,32.2927879440258,14.4507598385361
"EAS","REF","25","8/6/24","August","> 1",5,"Leuctra",3,4,0.231497287,43.0570505920345,9.96759039827772
"EAS","REF","25","8/6/24","August","> 1",5,"Leuctra",5,3,0.687492083,32.2927879440258,22.2010360495156
"EAS","REF","25","8/6/24","August","> 1",5,"Leuctra",8,1,0.812916015,10.7642626480086,8.75044149623251
"EAS","REF","25","8/6/24","August","> 1",5,"Leuctra",9,2,2.232958084,21.5285252960172,48.0722945963402
"EAS","REF","25","8/6/24","August","> 1",5,"Neocleon",3,1,0.146132525,10.7642626480086,1.57300888051668
"EAS","REF","25","8/6/24","August","> 1",5,"Orthocladine",4,1,0.045506477,10.7642626480086,0.489843670613563
"EAS","REF","25","8/6/24","August","> 1",5,"Oulimnius",3,2,0.456939249,21.5285252960172,9.83722818083961
"EAS","REF","25","8/6/24","August","> 1",5,"Paraleptophlebia",5,3,1.248818501,32.2927879440258,40.3278310333692
"EAS","REF","25","8/6/24","August","> 1",5,"Stenonema",3,1,0.2266518,10.7642626480086,2.43973950484392
"EAS","REF","25","8/6/24","August","> 1",5,"Stenonema",4,1,0.481059623,10.7642626480086,5.178252131324
"EAS","REF","25","8/6/24","August","> 1",5,"Stenonema",5,1,0.86241341,10.7642626480086,9.28324445640474
"EAS","REF","25","8/6/24","August","> 1",5,"Tanypodinae",5,3,0.011411014,32.2927879440258,0.36849345532831
"EAS","REF","25","8/6/24","August","> 1",5,"Tanypodinae",6,1,0.003804087,10.7642626480086,0.0409481916038751
"EAS","REF","25","8/6/24","August","> 1",5,"Tanypodinae",7,1,0.003804439,10.7642626480086,0.0409519806243272
"EAS","REF","25","8/6/24","August","> 1",5,"Tanypodinae",8,2,0.007609488,21.5285252960172,0.16382105489774
"HCN","REF","78","8/5/24","August","> 1",1,"Leuctra",4,2,0.25124699,21.5285252960172,5.40897717976319
"HCN","REF","78","8/5/24","August","> 1",1,"Leuctra",6,3,1.123523027,32.2927879440258,36.281690861141
"HCN","REF","78","8/5/24","August","> 1",1,"Optioservus",5,1,0.45710484,10.7642626480086,4.92039655543595
"HCN","REF","78","8/5/24","August","> 1",1,"Orthocladine",3,3,0.071380989,32.2927879440258,2.30509114101184
"HCN","REF","78","8/5/24","August","> 1",1,"Orthocladine",4,1,0.045506477,10.7642626480086,0.489843670613563
"HCN","REF","78","8/5/24","August","> 1",1,"Paraleptophlebia",3,1,0.0937612563,10.7642626480086,1.00927078902045
"HCN","REF","78","8/5/24","August","> 1",1,"Probezzia",6,1,0.2398014091,10.7642626480086,2.58128535091496
"HCN","REF","78","8/5/24","August","> 1",1,"Stenonema",6,1,1.389484289,10.7642626480086,14.9567738320775
"HCN","REF","78","8/5/24","August","> 1",2,"Orthocladine",3,2,0.047587326,21.5285252960172,1.02448495156082
"HCN","REF","78","8/5/24","August","> 1",2,"Orthocladine",4,14,0.63709068,150.699677072121,96.0093597416577
"HCN","REF","78","8/5/24","August","> 1",2,"Orthocladine",5,39,2.934762712,419.806243272336,1232.03170902045
"HCN","REF","78","8/5/24","August","> 1",2,"Paracapnia",3,1,0.061469623,10.7642626480086,0.661675166846071
"HCN","REF","78","8/5/24","August","> 1",2,"Stylogomphus",4,1,0.536704713,10.7642626480086,5.77723049515608
"HCN","REF","78","8/5/24","August","> 1",3,"Microvelia",3,3,0.526217239,32.2927879440258,16.9930217115178
"HCN","REF","78","8/5/24","August","> 1",3,"Orthocladine",4,1,0.045506477,10.7642626480086,0.489843670613563
"HCN","REF","78","8/5/24","August","> 1",3,"Orthocladine",5,3,0.225750978,32.2927879440258,7.29012846071044
"HCN","REF","78","8/5/24","August","> 1",4,"Chelifera",5,4,1.147850543,43.0570505920345,49.4230589020452
"HCN","REF","78","8/5/24","August","> 1",4,"Diplectrona",4,2,0.370359299,21.5285252960172,7.97328953713671
"HCN","REF","78","8/5/24","August","> 1",4,"Diplectrona",6,1,0.535737882,10.7642626480086,5.76682327233585
"HCN","REF","78","8/5/24","August","> 1",4,"Ectopria",4,1,0.95121253,10.7642626480086,10.2391015069968
"HCN","REF","78","8/5/24","August","> 1",4,"Hexatoma",5,2,0.548031368,21.5285252960172,11.7983071689989
"HCN","REF","78","8/5/24","August","> 1",4,"Hexatoma",9,1,1.260267814,10.7642626480086,13.5658537567277
"HCN","REF","78","8/5/24","August","> 1",4,"Microvelia",2,1,0.056890322,10.7642626480086,0.612382368137783
"HCN","REF","78","8/5/24","August","> 1",4,"Orthocladine",4,1,0.045506477,10.7642626480086,0.489843670613563
"HCN","REF","78","8/5/24","August","> 1",4,"Stenonema",2,1,0.078470142,10.7642626480086,0.844673218514532
"HCN","REF","78","8/5/24","August","> 1",4,"Stenonema",3,3,0.679955399,32.2927879440258,21.9576555113025
"HCN","REF","78","8/5/24","August","> 1",4,"Stenonema",4,1,0.481059623,10.7642626480086,5.178252131324
"HCN","REF","78","8/5/24","August","> 1",4,"Stylogomphus",7,2,5.42451052,21.5285252960172,116.781711948332
"HCN","REF","78","8/5/24","August","> 1",5,"Leuctra",3,1,0.057874322,10.7642626480086,0.622974402583423
"HCN","REF","78","8/5/24","August","> 1",5,"Leuctra",8,11,8.942076168,118.406889128095,1058.80342139935
"HCN","REF","78","8/5/24","August","> 1",5,"Microvelia",3,1,0.175405746,10.7642626480086,1.88811351991389
