Site,SC Category,SC Level,Sample Date,Fraction,Replicate,Order,Family,Genus,Abundance (# individuals),Density (# individuals/m2),Biomass (g)
LLC,HIGH,"1,242",10/22/23,> 1,4,Diptera,Limoniidae,Hexatoma,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Diptera,Limoniidae,Hexatoma,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Trichoptera,Hydropsychidae,Hydropsyche,2,21.5285253,5.693072194
LLC,HIGH,"1,242",10/22/23,> 1,2,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Plecoptera,Perlodidae,Isoperla,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Plecoptera,Perlodidae,Isoperla,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Plecoptera,Perlodidae,Isoperla,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Plecoptera,Perlodidae,Isoperla,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Plecoptera,Perlodidae,Isoperla,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Lepidoptera,Crambidae,Langessa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Lepidoptera,Crambidae,Langessa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Lepidoptera,Crambidae,Langessa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Lepidoptera,Crambidae,Langessa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Lepidoptera,Crambidae,Langessa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Plecoptera,Leuctridae,Leuctra,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Plecoptera,Leuctridae,Leuctra,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Plecoptera,Leuctridae,Leuctra,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Plecoptera,Leuctridae,Leuctra,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Plecoptera,Leuctridae,Leuctra,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Hemiptera,Veliidae,Microvelia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Hemiptera,Veliidae,Microvelia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Hemiptera,Veliidae,Microvelia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Hemiptera,Veliidae,Microvelia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Hemiptera,Veliidae,Microvelia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Coleoptera,Elmidae,Optioservus (A),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Coleoptera,Elmidae,Optioservus (A),1,10.76426265,0.45238
LLC,HIGH,"1,242",10/22/23,> 1,3,Coleoptera,Elmidae,Optioservus (A),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Coleoptera,Elmidae,Optioservus (A),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Coleoptera,Elmidae,Optioservus (A),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Coleoptera,Elmidae,Optioservus (L),1,10.76426265,0.100772845
LLC,HIGH,"1,242",10/22/23,> 1,2,Coleoptera,Elmidae,Optioservus (L),2,21.5285253,1.241242493
LLC,HIGH,"1,242",10/22/23,> 1,3,Coleoptera,Elmidae,Optioservus (L),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Coleoptera,Elmidae,Optioservus (L),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Coleoptera,Elmidae,Optioservus (L),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Diptera,Chironominae,Orthocladine,1,10.76426265,0.075250326
LLC,HIGH,"1,242",10/22/23,> 1,2,Diptera,Chironominae,Orthocladine,5,53.82131324,0.303553559
LLC,HIGH,"1,242",10/22/23,> 1,3,Diptera,Chironominae,Orthocladine,2,21.5285253,0.206156569
LLC,HIGH,"1,242",10/22/23,> 1,4,Diptera,Chironominae,Orthocladine,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Diptera,Chironominae,Orthocladine,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Coleoptera,Elmidae,Oulimnius(A),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Coleoptera,Elmidae,Oulimnius(A),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Coleoptera,Elmidae,Oulimnius(A),1,10.76426265,0.06387
LLC,HIGH,"1,242",10/22/23,> 1,4,Coleoptera,Elmidae,Oulimnius(A),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Coleoptera,Elmidae,Oulimnius(A),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Coleoptera,Elmidae,Oulimnius(L),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Coleoptera,Elmidae,Oulimnius(L),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Coleoptera,Elmidae,Oulimnius(L),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Coleoptera,Elmidae,Oulimnius(L),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Coleoptera,Elmidae,Oulimnius(L),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Plecoptera,Capniidae,Paracapnia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Plecoptera,Capniidae,Paracapnia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Plecoptera,Capniidae,Paracapnia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Plecoptera,Capniidae,Paracapnia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Plecoptera,Capniidae,Paracapnia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Diptera,Ceratopogonidae,Probezzia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Diptera,Probezzia,Probezzia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Diptera,Ceratopogonidae,Probezzia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Diptera,Probezzia,Probezzia,1,10.76426265,0.239801409
LLC,HIGH,"1,242",10/22/23,> 1,3,Diptera,Ceratopogonidae,Probezzia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Diptera,Probezzia,Probezzia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Diptera,Ceratopogonidae,Probezzia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Diptera,Probezzia,Probezzia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Diptera,Ceratopogonidae,Probezzia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Diptera,Probezzia,Probezzia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Coleoptera,Psephenidae,Psephenus,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Coleoptera,Psephenidae,Psephenus,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Coleoptera,Psephenidae,Psephenus,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Coleoptera,Psephenidae,Psephenus,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Coleoptera,Psephenidae,Psephenus,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Diptera,Psychodidae,Psychodini,1,10.76426265,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Diptera,Psychodidae,Psychodini,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Diptera,Psychodidae,Psychodini,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Diptera,Psychodidae,Psychodini,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Diptera,Psychodidae,Psychodini,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Trichoptera,Pupa,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Diptera,Pupa,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Diptera,Chironomidae,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Trichoptera,Pupa,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Diptera,Pupa,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Diptera,Chironomidae,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Trichoptera,Pupa,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Diptera,Pupa,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Diptera,Chironomidae,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Trichoptera,Pupa,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Diptera,Pupa,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Diptera,Chironomidae,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Trichoptera,Pupa,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Diptera,Pupa,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Diptera,Chironomidae,Pupa,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Hemiptera,Veliidae,Rhagovelia,1,10.76426265,0.389940809
LLC,HIGH,"1,242",10/22/23,> 1,2,Hemiptera,Veliidae,Rhagovelia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Hemiptera,Veliidae,Rhagovelia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Hemiptera,Veliidae,Rhagovelia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Hemiptera,Veliidae,Rhagovelia,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Trichoptera,Rhyacophilidae,Rhyacophila,1,10.76426265,0.308137087
LLC,HIGH,"1,242",10/22/23,> 1,2,Trichoptera,Rhyacophilidae,Rhyacophila,1,10.76426265,0.842267989
LLC,HIGH,"1,242",10/22/23,> 1,3,Trichoptera,Rhyacophilidae,Rhyacophila,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Trichoptera,Rhyacophilidae,Rhyacophila,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Trichoptera,Rhyacophilidae,Rhyacophila,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Megaloptera,Sialidae,Sialis,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Megaloptera,Sialidae,Sialis,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Megaloptera,Sialidae,Sialis,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Megaloptera,Sialidae,Sialis,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Megaloptera,Sialidae,Sialis,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Gastropoda,Lymnaidae,Stagnicola,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Gastropoda,Lymnaidae,Stagnicola,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Gastropoda,Lymnaidae,Stagnicola,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Gastropoda,Lymnaidae,Stagnicola,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Gastropoda,Lymnaidae,Stagnicola,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Coleoptera,Elmidae,Stenelmis (A),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Coleoptera,Elmidae,Stenelmis (A),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Coleoptera,Elmidae,Stenelmis (A),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Coleoptera,Elmidae,Stenelmis (A),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Coleoptera,Elmidae,Stenelmis (A),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Coleoptera,Elmidae,Stenelmis (L),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Coleoptera,Elmidae,Stenelmis (L),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Coleoptera,Elmidae,Stenelmis (L),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Coleoptera,Elmidae,Stenelmis (L),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Coleoptera,Elmidae,Stenelmis (L),0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Ephemeroptera,Heptageniidae,Stenonema,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Ephemeroptera,Heptageniidae,Stenonema,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Ephemeroptera,Heptageniidae,Stenonema,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Ephemeroptera,Heptageniidae,Stenonema,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Ephemeroptera,Heptageniidae,Stenonema,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Odonata,Gomphidae,Stylogomphurus,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Odonata,Gomphidae,Stylogomphurus,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Odonata,Gomphidae,Stylogomphurus,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Odonata,Gomphidae,Stylogomphurus,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Odonata,Gomphidae,Stylogomphurus,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Plecoptera,Taeniopterygidae,Taeniopteryx,1,10.76426265,0.131689311
LLC,HIGH,"1,242",10/22/23,> 1,2,Plecoptera,Taeniopterygidae,Taeniopteryx,1,10.76426265,0.043869948
LLC,HIGH,"1,242",10/22/23,> 1,3,Plecoptera,Taeniopterygidae,Taeniopteryx,2,21.5285253,0.175559259
LLC,HIGH,"1,242",10/22/23,> 1,4,Plecoptera,Taeniopterygidae,Taeniopteryx,1,10.76426265,0.131689311
LLC,HIGH,"1,242",10/22/23,> 1,5,Plecoptera,Taeniopterygidae,Taeniopteryx,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Diptera,Tanypodinae,Tanypodinae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Diptera,Tanypodinae,Tanypodinae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Diptera,Tanypodinae,Tanypodinae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Diptera,Tanypodinae,Tanypodinae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Diptera,Tanypodinae,Tanypodinae,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Diptera,Chironominae,Tanytarsini,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Diptera,Chironominae,Tanytarsini,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Diptera,Chironominae,Tanytarsini,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Diptera,Chironominae,Tanytarsini,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Diptera,Chironominae,Tanytarsini,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Diptera,Tipulidae,Tipula,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Diptera,Tipulidae,Tipula,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Diptera,Tipulidae,Tipula,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Diptera,Tipulidae,Tipula,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Diptera,Tipulidae,Tipula,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,1,Odonata,Aeshnidae,Triacanthagyna,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,2,Odonata,Aeshnidae,Triacanthagyna,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,3,Odonata,Aeshnidae,Triacanthagyna,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,4,Odonata,Aeshnidae,Triacanthagyna,0,0,0
LLC,HIGH,"1,242",10/22/23,> 1,5,Odonata,Aeshnidae,Triacanthagyna,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Ephemeroptera,Baetidae,Acerpenna,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Ephemeroptera,Baetidae,Acerpenna,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Ephemeroptera,Baetidae,Acerpenna,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Ephemeroptera,Baetidae,Acerpenna,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Ephemeroptera,Baetidae,Acerpenna,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Plecoptera,Perlidae,Acroneuria,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Plecoptera,Perlidae,Acroneuria,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Plecoptera,Perlidae,Acroneuria,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Plecoptera,Perlidae,Acroneuria,1,10.76426265,30.45667906
LLW,HIGH,"1,119",10/22/23,> 1,5,Plecoptera,Perlidae,Acroneuria,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Plecoptera,Adult,Adult,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Diptera,Adult,Adult,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Plecoptera,Adult,Adult,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Diptera,Adult,Adult,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Plecoptera,Adult,Adult,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Diptera,Adult,Adult,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Plecoptera,Adult,Adult,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Diptera,Adult,Adult,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Plecoptera,Adult,Adult,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Diptera,Adult,Adult,1,10.76426265,0.192039017
LLW,HIGH,"1,119",10/22/23,> 1,1,Diptera,Stratiomyidae,Allognasta,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Diptera,Stratiomyidae,Allognasta,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Diptera,Stratiomyidae,Allognasta,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Diptera,Stratiomyidae,Allognasta,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Diptera,Stratiomyidae,Allognasta,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Plecoptera,Chloroperlidae,Alloperla,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Plecoptera,Chloroperlidae,Alloperla,1,10.76426265,4.970338664
LLW,HIGH,"1,119",10/22/23,> 1,3,Plecoptera,Chloroperlidae,Alloperla,2,21.5285253,13.13758577
LLW,HIGH,"1,119",10/22/23,> 1,4,Plecoptera,Chloroperlidae,Alloperla,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Plecoptera,Chloroperlidae,Alloperla,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Diptera,Limoniidae,Antocha,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Diptera,Limoniidae,Antocha,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Diptera,Limoniidae,Antocha,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Diptera,Limoniidae,Antocha,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Diptera,Limoniidae,Antocha,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Diptera,Athericidae,Atherix,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Diptera,Athericidae,Atherix,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Diptera,Athericidae,Atherix,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Diptera,Athericidae,Atherix,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Diptera,Athericidae,Atherix,1,10.76426265,8.225727212
LLW,HIGH,"1,119",10/22/23,> 1,1,Ephemeroptera,Baetidae,Baetis,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Ephemeroptera,Baetidae,Baetis,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Ephemeroptera,Baetidae,Baetis,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Ephemeroptera,Baetidae,Baetis,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Ephemeroptera,Baetidae,Baetis,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Odonata,Aeshnidae,Boyeria,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Odonata,Aeshnidae,Boyeria,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Odonata,Aeshnidae,Boyeria,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Odonata,Aeshnidae,Boyeria,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Odonata,Aeshnidae,Boyeria,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Plecoptera,Capniidae,Capniidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Plecoptera,Capniidae,Capniidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Plecoptera,Capniidae,Capniidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Plecoptera,Capniidae,Capniidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Plecoptera,Capniidae,Capniidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Trichoptera,Polycentropodidae,Cernotina,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Trichoptera,Polycentropodidae,Cernotina,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Trichoptera,Polycentropodidae,Cernotina,1,10.76426265,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Trichoptera,Polycentropodidae,Cernotina,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Trichoptera,Polycentropodidae,Cernotina,3,32.29278794,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Megaloptera,Corydalidae,Chauloides,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Megaloptera,Corydalidae,Chauloides,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Megaloptera,Corydalidae,Chauloides,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Megaloptera,Corydalidae,Chauloides,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Megaloptera,Corydalidae,Chauloides,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Diptera,Empididae,Chelifera,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Diptera,Empididae,Chelifera,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Diptera,Empididae,Chelifera,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Diptera,Empididae,Chelifera,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Diptera,Empididae,Chelifera,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Trichoptera,Hydropsychidae,Cheumatopsyche,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Trichoptera,Hydropsychidae,Cheumatopsyche,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Trichoptera,Hydropsychidae,Cheumatopsyche,6,64.58557589,5.705127106
LLW,HIGH,"1,119",10/22/23,> 1,4,Trichoptera,Hydropsychidae,Cheumatopsyche,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Trichoptera,Hydropsychidae,Cheumatopsyche,3,32.29278794,4.394917572
LLW,HIGH,"1,119",10/22/23,> 1,1,Diptera,Chironomidae,Chironomidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Diptera,Chironomidae,Chironomidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Diptera,Chironomidae,Chironomidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Diptera,Chironomidae,Chironomidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Diptera,Chironomidae,Chironomidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Diptera,Chironomidae,Chironomini,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Diptera,Chironomidae,Chironomini,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Diptera,Chironomidae,Chironomini,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Diptera,Chironomidae,Chironomini,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Diptera,Chironomidae,Chironomini,0,0,0
