"Site","SC.Category","SC.Level","Sample.Date","Fraction","Replicate","Order","Family","Genus","Abundance","Density","Biomass","Biomass.Area.Corrected"
"HUR","MID","387","10/20/23","> 1",3,"Ephemeroptera","Leptophlebiidae","Leptophlebiidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Plecoptera","Leuctridae","Leuctra",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Plecoptera","Leuctridae","Leuctridae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Hemiptera","Veliidae","Microvelia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Diptera","Limoniidae","Molophilus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Coleoptera","Elmidae","Optioservus(A)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Coleoptera","Elmidae","Optioservus(L)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Diptera","Empididae","Oreogeton",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Diptera","Chironominae","Orthocladine",2,21.5285253,0.120756803,2.59971588853262
"HUR","MID","387","10/20/23","> 1",3,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Plecoptera","Capniidae","Paracapnia",1,10.76426265,0.061469623,0.661675166968481
"HUR","MID","387","10/20/23","> 1",3,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Trichoptera","Polycentropodidae","Polycentropus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Diptera","Ceratopogonidae","Probezzia",2,21.5285253,0.330717643,7.11986314448187
"HUR","MID","387","10/20/23","> 1",3,"Coleoptera","Psephenidae","Psephenus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Trichoptera","Pupa","Pupa",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Diptera","Pupa","Pupa",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Diptera","Chironomidae","Pupa",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Trichoptera","Rhyacophilidae","Rhyacophila",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Plecoptera","Nemouridae","Prostoia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Megaloptera","Sialidae","Sialis",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Odonata","Gomphidae","Stylogomphus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Plecoptera","Taeniopterygidae","Taeniopteryx",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Diptera","Chironominae","Tanytarsini",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Diptera","Tipulidae","Tipula",3,32.29278794,42.97321213,1387.72482641473
"HUR","MID","387","10/20/23","> 1",3,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0
"HUR","MID","387","10/20/23","> 1",3,"Trichoptera","Philopotamidae","Wormaldia",1,10.76426265,0.50945965,5.48395748217707
"HUR","MID","387","10/20/23","> 1",3,"Odonata","Cordulegastridae","Zoraena",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Plecoptera","Perlidae","Acroneuria",2,21.5285253,2.047106616,44.0711865743534
"HUR","MID","387","10/20/23","> 1",4,"Plecoptera","Adult","Adult",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Adult","Adult",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Stratiomyidae","Allognasta",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Plecoptera","Chloroperlidae","Alloperla",1,10.76426265,2.706469304,29.1331464424187
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Limoniidae","Antocha",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Athericidae","Atherix",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Ephemeroptera","Baetidae","Baetis",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Odonata","Aeshnidae","Boyeria",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Plecoptera","Capniidae","Capniidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Megaloptera","Corydalidae","Chauloides",2,21.5285253,3.96180898,85.2919048596972
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Empididae","Chelifera",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Trichoptera","Hydropsychidae","Cheumatopsyche",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Chironomidae","Chironomidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Chironomidae","Chironomini",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Hexapoda","Collembola","Collembola",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Pediciidae","Dicranota",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Trichoptera","Hydropsychidae","Diplectrona",2,21.5285253,0.664549732,14.3067757184702
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Dixidae","Dixa",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Dixidae","Dixella",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Trichoptera","Philopotamidae","Dolophilodes",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Coleoptera","Psephenidae","Ectopria",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Ephemeroptera","Ephemerellidae","Eurylophella",6,64.58557589,1.842403894,118.992716515969
"HUR","MID","387","10/20/23","> 1",4,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Trichoptera","Goeridae","Goera",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Ephemeroptera","Heptageniidae","Heptageniidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Odonata","Calopterygidae","Hetaerina",3,32.29278794,2.205886444,71.2342231558127
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Limoniidae","Hexatoma",1,10.76426265,0.412615707,4.44150384366344
"HUR","MID","387","10/20/23","> 1",4,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Ephemeroptera","Leptophlebiidae","Leptophlebiidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Plecoptera","Leuctridae","Leuctra",1,10.76426265,0.019413152,0.208968266992373
"HUR","MID","387","10/20/23","> 1",4,"Plecoptera","Leuctridae","Leuctridae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Hemiptera","Veliidae","Microvelia",3,32.29278794,0.28918639,9.33863476740414
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Limoniidae","Molophilus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Coleoptera","Elmidae","Optioservus(A)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Coleoptera","Elmidae","Optioservus(L)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Empididae","Oreogeton",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Chironominae","Orthocladine",2,21.5285253,0.033333734,0.71762613576247
"HUR","MID","387","10/20/23","> 1",4,"Coleoptera","Elmidae","Oulimnius(A)",1,10.76426265,0.06387,0.6875134554555
"HUR","MID","387","10/20/23","> 1",4,"Coleoptera","Elmidae","Oulimnius(L)",1,10.76426265,0.47645507,5.12868751440413
"HUR","MID","387","10/20/23","> 1",4,"Plecoptera","Capniidae","Paracapnia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Trichoptera","Polycentropodidae","Polycentropus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Coleoptera","Psephenidae","Psephenus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Trichoptera","Pupa","Pupa",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Pupa","Pupa",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Chironomidae","Pupa",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Trichoptera","Rhyacophilidae","Rhyacophila",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Plecoptera","Nemouridae","Prostoia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Megaloptera","Sialidae","Sialis",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Odonata","Gomphidae","Stylogomphus",5,53.82131324,6.056416513,325.964290258082
"HUR","MID","387","10/20/23","> 1",4,"Plecoptera","Taeniopterygidae","Taeniopteryx",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Chironominae","Tanytarsini",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Diptera","Tipulidae","Tipula",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Trichoptera","Philopotamidae","Wormaldia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",4,"Odonata","Cordulegastridae","Zoraena",1,10.76426265,0.142372507,1.53253505948696
"HUR","MID","387","10/20/23","> 1",5,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Plecoptera","Perlidae","Acroneuria",6,64.58557589,39.66505498,2561.79041859181
"HUR","MID","387","10/20/23","> 1",5,"Plecoptera","Adult","Adult",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Adult","Adult",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Stratiomyidae","Allognasta",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Plecoptera","Chloroperlidae","Alloperla",4,43.05705059,15.35361594,661.08141826801
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Limoniidae","Antocha",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Athericidae","Atherix",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Ephemeroptera","Baetidae","Baetis",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Odonata","Aeshnidae","Boyeria",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Plecoptera","Capniidae","Capniidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Megaloptera","Corydalidae","Chauloides",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Empididae","Chelifera",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Trichoptera","Hydropsychidae","Cheumatopsyche",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Chironomidae","Chironomidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Chironomidae","Chironomini",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Hexapoda","Collembola","Collembola",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Pediciidae","Dicranota",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Trichoptera","Hydropsychidae","Diplectrona",1,10.76426265,0.332274866,3.57669392961755
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Dixidae","Dixa",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Dixidae","Dixella",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Trichoptera","Philopotamidae","Dolophilodes",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Coleoptera","Psephenidae","Ectopria",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Trichoptera","Goeridae","Goera",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Ephemeroptera","Heptageniidae","Heptageniidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Limoniidae","Hexatoma",1,10.76426265,0.412615707,4.44150384366344
"HUR","MID","387","10/20/23","> 1",5,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Ephemeroptera","Leptophlebiidae","Leptophlebiidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Plecoptera","Leuctridae","Leuctra",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Plecoptera","Leuctridae","Leuctridae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Hemiptera","Veliidae","Microvelia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Limoniidae","Molophilus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Coleoptera","Elmidae","Optioservus(A)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Coleoptera","Elmidae","Optioservus(L)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Empididae","Oreogeton",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Chironominae","Orthocladine",7,75.34983854,0.400574245,30.1832046840324
"HUR","MID","387","10/20/23","> 1",5,"Coleoptera","Elmidae","Oulimnius(A)",2,21.5285253,0.12774,2.750053821822
"HUR","MID","387","10/20/23","> 1",5,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Plecoptera","Capniidae","Paracapnia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Trichoptera","Polycentropodidae","Polycentropus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Ceratopogonidae","Probezzia",1,10.76426265,0.090916234,0.97864622192486
"HUR","MID","387","10/20/23","> 1",5,"Coleoptera","Psephenidae","Psephenus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Trichoptera","Pupa","Pupa",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Pupa","Pupa",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Chironomidae","Pupa",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Trichoptera","Rhyacophilidae","Rhyacophila",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Plecoptera","Nemouridae","Prostoia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Megaloptera","Sialidae","Sialis",1,10.76426265,1.049341255,11.2953848783006
"HUR","MID","387","10/20/23","> 1",5,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Odonata","Gomphidae","Stylogomphus",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Plecoptera","Taeniopterygidae","Taeniopteryx",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Chironominae","Tanytarsini",7,75.34983854,0.058542513,4.41116890227585
"HUR","MID","387","10/20/23","> 1",5,"Diptera","Tipulidae","Tipula",5,53.82131324,5.714685468,307.571876641304
"HUR","MID","387","10/20/23","> 1",5,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Trichoptera","Philopotamidae","Wormaldia",0,0,0,0
"HUR","MID","387","10/20/23","> 1",5,"Odonata","Cordulegastridae","Zoraena",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Plecoptera","Perlidae","Acroneuria",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Plecoptera","Adult","Adult",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Adult","Adult",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Stratiomyidae","Allognasta",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Limoniidae","Antocha",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Athericidae","Atherix",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Ephemeroptera","Baetidae","Baetis",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Odonata","Aeshnidae","Boyeria",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Plecoptera","Capniidae","Capniidae",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Megaloptera","Corydalidae","Chauloides",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Empididae","Chelifera",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Trichoptera","Hydropsychidae","Cheumatopsyche",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Chironomidae","Chironomidae",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Chironomidae","Chironomini",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Coleoptera","Circulionidae","Circulionidae",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Hexapoda","Collembola","Collembola",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Pediciidae","Dicranota",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Trichoptera","Hydropsychidae","Diplectrona",1,10.76426265,0.185179649,1.99332237927081
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Ephydridae","Discocerina",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Dixidae","Dixa",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Dixidae","Dixella",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Trichoptera","Philopotamidae","Dolophilodes",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Coleoptera","Psephenidae","Ectopria",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Tipulidae","Eloeophila",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Trichoptera","Goeridae","Goera",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Ephemeroptera","Heptageniidae","Heptageniidae",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Limoniidae","Hexatoma",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Ephemeroptera","Leptophlebiidae","Leptophlebiidae",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Plecoptera","Leuctridae","Leuctra",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Plecoptera","Leuctridae","Leuctridae",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Psychomyiidae","Lypodiversa",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Hemiptera","Veliidae","Microvelia",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Limoniidae","Molophilus",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Coleoptera","Elmidae","Optioservus(A)",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Coleoptera","Elmidae","Optioservus(L)",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Empididae","Oreogeton",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Chironominae","Orthocladine",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Plecoptera","Capniidae","Paracapnia",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Trichoptera","Polycentropodidae","Polycentropus",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Coleoptera","Psephenidae","Psephenus",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Tipulidae","Pseudolimnophila",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Trichoptera","Pupa","Pupa",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Pupa","Pupa",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Diptera","Chironomidae","Pupa",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Hemiptera","Veliidae","Rhagovelia",1,10.76426265,0.389940809,4.19742528602948
"RUT","MID","594","10/21/23","> 1",1,"Trichoptera","Rhyacophilidae","Rhyacophila",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Plecoptera","Nemouridae","Prostoia",0,0,0,0
"RUT","MID","594","10/21/23","> 1",1,"Megaloptera","Sialidae","Sialis",0,0,0,0
